# Variable: rate
# Sample shape: (10L, 111L)
# Date: 2015-07-22 12:14:35.336000
3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01
3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01
3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01
3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01
3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01
3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01
3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01,8.666023821976552854e-01
3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01,8.627093544428936500e-01
3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01
3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,3.045548723984836670e+00,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01,8.340084114596699738e-01
